message,label
"What about this one then.
",benign
"Happy new year to u too!
",benign
"Yavnt tried yet and never played original either
",benign
"Not a drop in the tank
",benign
"thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
",malicious
"Yes :)it completely in out of form:)clark also utter waste.
",benign
"What is this 'hex' place you talk of? Explain!
",benign
"Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
",benign
"I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
",benign
"Cps is causing the outages to conserve energy.
",benign
"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night
",benign
"It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
",benign
"IM GONNA MISS U SO MUCH
",benign
"Would really appreciate if you call me. Just need someone to talk to.
",benign
"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx
",benign
"Sorry, I'll call later
",benign
"I don't know but I'm raping dudes at poker
",benign
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk
",malicious
"That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
",benign
"All e best 4 ur exam later.
",benign
"Yunny i'm walking in citylink now ü faster come down... Me very hungry...
",benign
"Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
",malicious
"Haha I heard that, text me when you're around
",benign
"Is there coming friday is leave for pongal?do you get any news from your work place.
",benign
"+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
",malicious
"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..
",benign
"Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
",benign
"Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm
",malicious
"Geeeee ... I love you so much I can barely stand it
",benign
"Thanks chikku..:-) gud nyt:-*
",benign
"Is xy in ur car when u picking me up?
",benign
"Not getting anywhere with this damn job hunting over here!
",benign
"Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
",malicious
"Like I made him throw up when we were smoking in our friend's car one time, it was awesome
",benign
"What u talking bout early morning? It's almost noon where your at!
",benign
"I doubt you could handle 5 times per night in any case...
",benign
"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary
",malicious
"How will I creep on you now? ;_;
",benign
"Wat's my dear doing? Sleeping ah?
",benign
"We are okay. Going to sleep now. Later
",benign
"Pls send me your address sir.
",benign
"Aah bless! How's your arm?
",benign
"Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)
",benign
"How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
",benign
"Sir, I need AXIS BANK account no and bank address.
",benign
"I'm on da bus going home...
",benign
"Do you think i can move  &lt;#&gt;  in a week
",benign
"There bold 2  &lt;#&gt; . Is that yours
",benign
"Garbage bags, eggs, jam, bread, hannaford wheat chex
",benign
"Ok.
",benign
"Hi. I'm sorry i missed your call. Can you pls call back.
",benign
"No..jst change tat only..
",benign
"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)
",benign
"Call FREEPHONE 0800 542 0578 now!
",malicious
"Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
",benign
"I wonder if you'll get this text?
",benign
"URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only
",malicious
"Ok both our days. So what are you making for dinner tonite? Am I invited?
",benign
"Aight that'll work, thanks
",benign
"Was it something u ate?
",benign
"No plm i will come da. On the way.
",benign
"Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
",benign
"I WILL CAL YOU SIR. In meeting
",benign
"Where u been hiding stranger?
",benign
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE
",malicious
"K:)k:)good:)study well.
",benign
"You're gonna have to be way more specific than that
",benign
"The greatest test of courage on earth is to bear defeat without losing heart....gn tc
",benign
"You could have seen me..i did't recognise you Face.:)
",benign
"Am slow in using biola's fne
",benign
"Nobody can decide where to eat and dad wants Chinese
",benign
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ 
",malicious
"You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
",malicious
"Ya very nice. . .be ready on thursday
",benign
"And you! Will expect you whenever you text! Hope all goes well tomo 
",benign
"XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 
",malicious
"Sian... Aft meeting supervisor got work 2 do liao... U working now?
",benign
"In that case I guess I'll see you at campus lodge
",benign
"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?
",benign
"Did you say bold, then torch later. Or one torch and 2bold?
",benign
"Gettin rdy to ship comp
",benign
"When i have stuff to sell i.ll tell you
",benign
"Yes but i dont care! I need you bad, princess!
",benign
"So how are you really. What are you up to. How's the masters. And so on.
",benign
"I love your ass! Do you enjoy doggy style? :)
",benign
"I am joining today formally.Pls keep praying.will talk later.
",benign
"Do I? I thought I put it back in the box
",benign
"Hey do you want anything to buy:)
",benign
"Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
",malicious
"Also maaaan are you missing out
",benign
"Most of the tiime when i don't let you hug me it's so i don't break into tears.
",benign
"Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
",benign
"I love you both too :-)
",benign
"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*
",benign
"You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
",benign
"Lemme know when you're here
",benign
"Or just do that 6times
",benign
"I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?
",benign
"Sorry, I'll call later In meeting.
",benign
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.
",benign
"Still chance there. If you search hard you will get it..let have a try :)
",benign
"Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
",benign
"Total disappointment, when I texted you was the craziest shit got :(
",benign
"But that's on ebay it might be less elsewhere.
",benign
"Ok ill send you with in  &lt;DECIMAL&gt;  ok.
",benign
"At what time are you coming.
",benign
"Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
",malicious
"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do.""
",benign
"Oh ok wait 4 me there... My lect havent finish
",benign
"Ok then i come n pick u at engin?
",benign
"Tunde, how are you doing. This is just wishing you a great day. Abiola.
",benign
"Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
",malicious
"Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
",benign
"Nah, I'm a perpetual DD
",benign
"I dled 3d its very imp
",benign
"Oh ok..
",benign
"Hi msg me:)i'm in office..
",benign
"Ok lar... Joking wif u oni...
",benign
"Cool, text me when you head out
",benign
"I place all ur points on e cultures module already.
",benign
"100 dating service cal;l 09064012103 box334sk38ch
",malicious
"Wake me up at  &lt;#&gt;  am morning:)
",benign
"The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
",benign
"Great. Never been better. Each day gives even more reasons to thank God
",benign
"Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
",malicious
"Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
",benign
"K I'll take care of it
",benign
"Even if he my friend he is a priest call him now
",benign
"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text
",malicious
"Ok can...
",benign
"When did dad get back.
",benign
"What happen to her tell the truth
",benign
"Then wat r u doing now? Busy wif work?
",benign
"U in town alone?
",benign
"K... Must book a not huh? so going for yoga basic on sunday?
",benign
"FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
",malicious
"Except theres a chick with huge boobs.
",benign
"Nothing spl..wat abt u and whr ru?
",benign
"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!
",benign
"I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo
",benign
